"","ID","RegistrationNumber","BusinessTitle","IdLegislativePeriod","IdSession","Subject","SessionName"
"1",16344,12604,"Sperrung und Rückerstattung unrechtmässig erworbener Vermögenswerte ausländischer politisch exponierter Personen. Bundesgesetz",50,5001,"Art. 1  (die Abstimmung gilt auch für Art. 2 Bst. b, Art. 3 Abs. 1 Bst. a, b und c Ziff. 1 und 2, Art. 4 Abs. 1 Bst. a, b und c Ziff. 1 und 2, Art. 5 Abs. 1, Art. 14 Abs. 2 Bst. a und Art. 22 Abs. 3 Bst. a)","Wintersession 2015"
"2",16345,12605,"Sperrung und Rückerstattung unrechtmässig erworbener Vermögenswerte ausländischer politisch exponierter Personen. Bundesgesetz",50,5001,"Art. 14 Abs. 3","Wintersession 2015"
"3",16346,12606,"FIPOI. Finanzhilfen zum Wiederaufbau des IFRC in Genf",50,5001,"Gesamtabstimmung","Wintersession 2015"
"4",16354,12614,"FIPOI. Finanzhilfen zum Wiederaufbau des IFRC in Genf",50,5001,"Rückweisungsantrag","Wintersession 2015"
"5",16355,12615,"FIPOI. Finanzhilfen zum Wiederaufbau des IFRC in Genf",50,5001,"Art. 1 - Abstimmung nach der Regel über die Ausgabenbremse ","Wintersession 2015"
"6",16359,12619,"Für eine nachhaltige und ressourceneffiziente Wirtschaft (Grüne Wirtschaft). Volksinitiative und indirekter Gegenvorschlag",50,5001,"Art. 2","Wintersession 2015"
"7",16361,12621,"Schutz vor Gewalt aus dem nahen sozialen Umfeld",50,5001,NA,"Wintersession 2015"
"8",16362,12622,"Strafrechtsrevision rückgängig machen bezüglich Strafensystematik",50,5001,NA,"Wintersession 2015"
"9",16363,12623,"Abschaffung der Geldstrafen. Wiedereinführung von Bussen",50,5001,NA,"Wintersession 2015"
"10",16364,12624,"Anpassung des Finmag zur Stärkung von Ansehen und Wettbewerbsfähigkeit des Finanzplatzes",50,5001,NA,"Wintersession 2015"
"11",16366,12626,"Straflose Selbstanzeige befristen. Anreiz zu Steuerehrlichkeit mit der individuellen Amnestie",50,5001,NA,"Wintersession 2015"
"12",16367,12627,"Sicherung der Ernährungssicherheit",50,5001,NA,"Wintersession 2015"
"13",16368,12628,"Für eine umwelt- und klimafreundliche Energieversorgung",50,5001,NA,"Wintersession 2015"
"14",16369,12629,"Mitsprache und Rechtsstellung der Patientinnen und Patienten bei der Bestellung von Vertrauensärzten",50,5001,NA,"Wintersession 2015"
"15",16387,12647,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Eintreten","Wintersession 2015"
"16",16388,12648,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 40c-40e (7. Kapitel)","Wintersession 2015"
"17",16389,12649,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 51 Abs. 2","Wintersession 2015"
"18",16390,12650,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 51 Abs. 2","Wintersession 2015"
"19",16391,12651,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 54a Abs. 3","Wintersession 2015"
"20",16392,12652,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 94","Wintersession 2015"
"21",16393,12653,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 124 Abs. 3","Wintersession 2015"
"22",16394,12654,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 151 Abs. 4","Wintersession 2015"
"23",16395,12655,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Gesamtabstimmung","Wintersession 2015"
"24",16397,12657,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 1","Wintersession 2015"
"25",16398,12658,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 1","Wintersession 2015"
"26",16399,12659,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 2","Wintersession 2015"
"27",16400,12660,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 2","Wintersession 2015"
"28",16401,12661,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Eintreten","Wintersession 2015"
"29",16402,12662,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 1 Abs. 1","Wintersession 2015"
"30",16403,12663,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 1 Abs. 1","Wintersession 2015"
"31",16404,12664,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 1 Abs. 1","Wintersession 2015"
"32",16405,12665,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Art. 1 Abs. 1 (Ausgabenbremse)","Wintersession 2015"
"33",16406,12666,"Weiterentwicklung der Armee. Änderung der Rechtsgrundlagen",50,5001,"Gesamtabstimmung","Wintersession 2015"
"34",16407,12667,"Spionage durch die NSA und andere ausländische Geheimdienste",50,5001,NA,"Wintersession 2015"
"35",16412,12672,"Voranschlag 2016",50,5001,"Ordentliche Ausgaben ","Wintersession 2015"
"36",16413,12673,"Voranschlag 2016",50,5001,"Sach- und Betriebsausgaben","Wintersession 2015"
"37",16414,12674,"Voranschlag 2016",50,5001,"Personalaufwand","Wintersession 2015"
"38",16416,12676,"Voranschlag 2016",50,5001,"1 Behörden und Gerichte 101 Bundesversammlung A2101.0105 Kommissionen und Delegationen des Nationalrates, A2101.0106 Kommissionen und Delegationen des Ständerates, A2101.0159 Internationales und interparlamentarische Beziehungen, A2100.0001 Personalbezüge und Arbeitgeberbeiträge
","Wintersession 2015"
"39",16417,12677,"Voranschlag 2016",50,5001,"2 EDA 202 EDA A2310.0547 Bestimmte Aktionen der Entwicklungszusammenarbeit","Wintersession 2015"
"40",16418,12678,"Voranschlag 2016",50,5001,"2 EDA 202 EDA A2310.0547 Bestimmte Aktionen der Entwicklungszusammenarbeit (gilt auch für die Positionen: A2310.0548 Multilaterale Entwicklungszusammenarbeit, A2310.0549 Wiederauffüllung IDA)","Wintersession 2015"
"41",16419,12679,"Voranschlag 2016",50,5001,"2 EDA 202 EDA A2310.0547 Bestimmte Aktionen der Entwicklungszusammenarbeit (gilt auch für die Positionen: A2310.0548 Multilaterale Entwicklungszusammenarbeit, A2310.0549 Wiederauffüllung IDA)","Wintersession 2015"
"42",16420,12680,"Voranschlag 2016",50,5001,"2 EDA 202 EDA A2310.0550 Finanzielle Unterstützung humanitärer Aktionen","Wintersession 2015"
"43",16421,12681,"Voranschlag 2016",50,5001,"2 EDA 202 EDA A2310.0554 Osthilfe","Wintersession 2015"
"44",16422,12682,"Voranschlag 2016",50,5001,"2 EDA 202 EDA A2310.0556 Zivile Konfliktbearbeitung und Menschenrechte","Wintersession 2015"
"45",16423,12683,"Voranschlag 2015. Nachtrag II",50,5001,"2 EDA 202 EDA A2310.0550 Finanzielle Unterstützung humanitärer Aktionen","Wintersession 2015"
"46",16425,12685,"Voranschlag 2016",50,5001,"3 EDI 303 EBG A2100.0001 Personalbezüge und Arbeitgeberbeiträge","Wintersession 2015"
"47",16426,12686,"Voranschlag 2016",50,5001,"3 EDI 303 EBG A2310.0138 Massnahmen Gleichstellung Frau/Mann","Wintersession 2015"
"48",16427,12687,"Voranschlag 2016",50,5001,"3 EDI 306 BAK Beiträge und Entschädigungen","Wintersession 2015"
"49",16428,12688,"Voranschlag 2016",50,5001,"3 EDI 317 BFS A2115.0001 Beratungsaufwand","Wintersession 2015"
"50",16429,12689,"Voranschlag 2016",50,5001,"3 EDI 317 BFS A2119.0001 Übriger Betriebsaufwand","Wintersession 2015"
"51",16430,12690,"Voranschlag 2016",50,5001,"3 EDI 318 BSV A2310.0592 Rückerstattung Gebühren OAK BV","Wintersession 2015"
"52",16431,12691,"Voranschlag 2016",50,5001,"6 EFD 605 ESTV E1100.0114 Direkte Bundessteuer","Wintersession 2015"
"53",16432,12692,"Voranschlag 2016",50,5001,"6 EFD 605 ESTV E1100.0118 Mehrwertsteuer","Wintersession 2015"
"54",16433,12693,"Voranschlag 2016",50,5001,"6 EFD 605 ESTV A2100.0001 Personalbezüge und Arbeitgeberbeiträge","Wintersession 2015"
"55",16434,12694,"Voranschlag 2016",50,5001,"6 EFD 606 EZV A2100.0001 Personalbezüge und Arbeitgeberbeiträge","Wintersession 2015"
"56",16441,12701,"Voranschlag 2016",50,5001,"EFD 118 EZV A2310.0211
Ausfuhrbeiträge landwirtschaftliche Verarbeitungsprodukte","Wintersession 2015"
"57",16442,12702,"Voranschlag 2016",50,5001,"WBF 708 BLW A4200.0111 Investitionskredite Landwirtschaft
(gilt auch für WBF 750 SBFI A2310.0526 Institutionen der Forschungsförderung)","Wintersession 2015"
"58",16443,12703,"Voranschlag 2016",50,5001,"WBF 708 BLW A2310.0490 Direktzahlungen Landwirtschaft","Wintersession 2015"
"59",16445,12705,"Voranschlag 2016",50,5001,"WBF 704 SECO A2310.0355 Schweiz Tourismus","Wintersession 2015"
"60",16446,12706,"Voranschlag 2016",50,5001,"WBF 704 SECO A2310.0365 Exportförderung","Wintersession 2015"
"61",16447,12707,"Voranschlag 2016",50,5001,"Art. 9 (Ausgabenbremse)","Wintersession 2015"
"62",16448,12708,"Voranschlag 2016",50,5001,"Gesamtabstimmung","Wintersession 2015"
"63",16452,12712,"Voranschlag 2016",50,5001,"Gesamtabstimmung","Wintersession 2015"
"64",16453,12713,"Voranschlag 2016",50,5001,"Gesamtabstimmung","Wintersession 2015"
"65",16454,12714,"Voranschlag 2016",50,5001,"Gesamtabstimmung","Wintersession 2015"
"66",16456,12716,"Voranschlag 2015. Nachtrag II",50,5001,"Gesamtabstimmung","Wintersession 2015"
"67",16457,12717,"Voranschlag 2015. Nachtrag II",50,5001,"Gesamtabstimmung","Wintersession 2015"
"68",16459,12719,"Voranschlag 2015. Nachtrag II",50,5001,"Art. 3 (Ausgabenbremse)","Wintersession 2015"
"69",16460,12720,"Klarstellung der langjährigen Praxis beim Meldeverfahren bei der Verrechnungssteuer",50,5001,"Art. 70c","Wintersession 2015"
"70",16461,12721,"Amtshilfe in Steuersachen. Übereinkommen des Europarates und der OECD. Genehmigung",50,5001,"Anhang - Steueramtshilfegesetz Art. 4 Abs. 3","Wintersession 2015"
"71",16462,12722,"Doppelbesteuerung. Abkommen mit Italien",50,5001,"Gesamtabstimmung","Wintersession 2015"
"72",16463,12723,"Bestand des Bundespersonals auf dem Stand von 2015 einfrieren",50,5001,NA,"Wintersession 2015"
"73",16464,12724,"Unterstellung der Suva unter die Finanzaufsicht der Eidgenössischen Finanzkontrolle",50,5001,NA,"Wintersession 2015"
"74",16465,12725,"Weniger Parzellierung von landwirtschaftlichen Grundstücken. Mehr Kompetenzen für die Kantone",50,5001,NA,"Wintersession 2015"
"75",16466,12726,"Berufsbildung auf Verfassungsebene stärken",50,5001,NA,"Wintersession 2015"
"76",16467,12727,"Unvereinbarkeit zwischen Parlamentsmandat und behördlichem Mandat. Keine unnötigen Ausnahmen",50,5001,NA,"Wintersession 2015"
"77",16468,12728,"Das Verhältnis zu Europa klären und verankern",50,5001,NA,"Wintersession 2015"
"78",16469,12729,"Verhältnis zu Europa klären und verankern",50,5001,NA,"Wintersession 2015"
"79",16470,12730,"Entzug des Schweizer Bürgerrechts für Söldner",50,5001,NA,"Wintersession 2015"
"80",16471,12731,"Wahrung der Neutralität bei Embargomassnahmen",50,5001,NA,"Wintersession 2015"
"81",16472,12732,"Erdbebenversicherung. Schaffung einer Verfassungsgrundlage",50,5001,NA,"Wintersession 2015"
"82",16474,12734,"Heilmittelgesetz. Änderung",50,5001,"Art. 11b Abs. 4","Wintersession 2015"
"83",16475,12735,"Heilmittelgesetz. Änderung",50,5001,"Art. 26 Abs. 4","Wintersession 2015"
"84",16476,12736,"Heilmittelgesetz. Änderung",50,5001,"Art. 57a Abs. 2 Bst. d","Wintersession 2015"
"85",16477,12737,"Heilmittelgesetz. Änderung",50,5001,"Anhang . 4. Bundesgesetz vom 18. März 1994 über die Krankenversicherung
Art. 56 Abs. 3bis","Wintersession 2015"
"86",16478,12738,"Krebsregistrierungsgesetz",50,5001,"Art. 33 (Ausgabenbremse)","Wintersession 2015"
"87",16479,12739,"Krebsregistrierungsgesetz",50,5001,"Gesamtabstimmung","Wintersession 2015"
"88",16481,12741,"KVG. Risikoausgleich; Trennung von Grund- und Zusatzversicherung",50,5001,"Eintreten","Wintersession 2015"
"89",16482,12742,"Regulierungskosten für die Wirtschaft. Unnötige Administrativarbeiten für die AHV abschaffen",50,5001,NA,"Wintersession 2015"
"90",16483,12743,"StPO. Teilnahmerechte. Aufklärung und Wahrheitsfindung nicht behindern",50,5001,NA,"Wintersession 2015"
"91",16484,12744,"Milizdienst am Vaterland",50,5001,NA,"Wintersession 2015"
"92",16485,12745,"Finma. Informationspflicht und Stresstests",50,5001,NA,"Wintersession 2015"
"93",16488,12748,"Überprüfung der Familienverträglichkeit von Erlassentwürfen",50,5001,NA,"Wintersession 2015"
"94",16489,12749,"Postgesetz vom 17. Dezember 2010",50,5001,NA,"Wintersession 2015"
"95",16494,12754,"Voranschlag 2016",50,5001,"Kontengruppen Sach- und Betriebsausgaben
(gilt auch für Art. 4 Abs. 1)","Wintersession 2015"
"96",16495,12755,"Voranschlag 2016",50,5001,"EDI 303 Eidg. Büro für Gleichstellung von Mann und Frau
Massnahmen Gleichstellung Frau/Mann","Wintersession 2015"
"97",16496,12756,"Voranschlag 2016",50,5001,"EFD 606 Eidg. Zollverwaltung
Ausfuhrbeiträgelandwirt. Verarbeitungsprodukte","Wintersession 2015"
"98",16497,12757,"Voranschlag 2016",50,5001,"WBF - 708 BLW Direktzahlungen Landwirtschaft","Wintersession 2015"
"99",16498,12758,"Voranschlag 2016",50,5001,"WBF - 708 BLW
Investitionskredite Landwirtschaft","Wintersession 2015"
"100",16499,12759,"Voranschlag 2016",50,5001,"WBF 750 SBFI Institutionen der Forschungsförderung","Wintersession 2015"
"101",16500,12760,"Systematische Grenzkontrollen sofort einführen",50,5001,NA,"Wintersession 2015"
"102",16502,12762,"Flüchtlingstragödien im Mittelmeer. Rasch und massiv konkret vor Ort helfen und Türen in der Festung Europa schaffen",50,5001,"Ziffer 1","Wintersession 2015"
"103",16503,12763,"Flüchtlingstragödien im Mittelmeer. Rasch und massiv konkret vor Ort helfen und Türen in der Festung Europa schaffen",50,5001,"Ziffer 2","Wintersession 2015"
"104",16505,12765,"Flüchtlingstragödien im Mittelmeer. Rasch und massiv konkret vor Ort helfen und Türen in der Festung Europa schaffen",50,5001,"Ziffer 3","Wintersession 2015"
"105",16506,12766,"Flüchtlingstragödien im Mittelmeer. Rasch und massiv konkret vor Ort helfen und Türen in der Festung Europa schaffen",50,5001,"Ziffer 4","Wintersession 2015"
"106",16507,12767,"Flüchtlingstragödien im Mittelmeer. Rasch und massiv konkret vor Ort helfen und Türen in der Festung Europa schaffen",50,5001,"Ziffer 5","Wintersession 2015"
"107",16508,12768,"Flüchtlingstragödien im Mittelmeer. Rasch und massiv konkret vor Ort helfen und Türen in der Festung Europa schaffen",50,5001,"Ziffer 6","Wintersession 2015"
"108",16509,12769,"Nur noch vorläufiger Schutz für Asylsuchende aus Eritrea",50,5001,NA,"Wintersession 2015"
"109",16510,12770,"Wirtschaftliche Vorteile dank Schengen-Partnerschaft",50,5001,NA,"Wintersession 2015"
"110",16511,12771,"Gesamtheitliche Strategie zu den aktuellen Herausforderungen in der Asylpolitik",50,5001,NA,"Wintersession 2015"
"111",16513,12773,"Artikel 260ter des Strafgesetzbuches. Änderung",50,5001,NA,"Wintersession 2015"
"112",16514,12774,"Leihmutterschaft. Für eine nationale Sensibilisierungskampagne",50,5001,NA,"Wintersession 2015"
"113",16518,12778,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Art. 1 Abs. 3","Wintersession 2015"
"114",16519,12779,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Art. 1 Abs. 4","Wintersession 2015"
"115",16520,12780,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Gesamtabstimmung","Wintersession 2015"
"116",16521,12781,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Art. 1 Abs. 2bis","Wintersession 2015"
"117",16522,12782,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Art. 1 Abs. 5","Wintersession 2015"
"118",16523,12783,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Art. 1 (Ausgabenbremse)","Wintersession 2015"
"119",16524,12784,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Gesamtabstimmung","Wintersession 2015"
"120",16525,12785,"Senkung der unnötigen Verwaltungskosten. Sofortige Umsetzung",50,5001,NA,"Wintersession 2015"
"121",16526,12786,"Europäisches Auslieferungsübereinkommen. Genehmigung des dritten und vierten Zusatzprotokolls",50,5001,"Gesamtabstimmung","Wintersession 2015"
"122",16527,12787,"Unbürokratisches Jawort",50,5001,NA,"Wintersession 2015"
"123",16528,12788,"Kindes- und Erwachsenenschutzrecht. Beschwerdefristen",50,5001,NA,"Wintersession 2015"
"124",16529,12789,"Ausbildung für Flüchtlinge zur nachhaltigen Arbeitsmarktintegration",50,5001,NA,"Wintersession 2015"
"125",16538,12798,"Voranschlag 2016",50,5001,"Kontengruppen - 11 - 186 Sach- und Betriebsausgaben","Wintersession 2015"
"126",16539,12799,"Voranschlag 2016",50,5001,"EFD - 606 Eidg. Zollverwaltung A2310.0211 Ausfuhrbeiträge landwirtschaftliche Verarbeitungsprodukte ","Wintersession 2015"
"127",16540,12800,"Voranschlag 2016",50,5001,"WBF - 708 BLW A4200.0111 Investitionskredite Landwirtschaft","Wintersession 2015"
"128",16541,12801,"Voranschlag 2016",50,5001,"WBF - 750 SBFI A2310.0526 Institutionen der Forschungsförderung","Wintersession 2015"
"129",16543,12803,"Zollgesetz. Teilrevision",50,5001,"1. Bundesbeschluss v. 17.Dezember 2004 über die Genehmigung und die Umsetzung der bilateralen Abkommen zwischen der Schweiz und der EU über die Assoziierung an Schengen und an Dublin
Art. 1 Abs. 3","Wintersession 2015"
"130",16545,12805,"Zollgesetz. Teilrevision",50,5001,"Gesamtabstimmung","Wintersession 2015"
"131",16547,12807,"Rüstungsprogramm 2015",50,5001,"Eintreten","Wintersession 2015"
"132",16548,12808,"Rüstungsprogramm 2015",50,5001,"Art. 2 - Werthaltung Lastwagen","Wintersession 2015"
"133",16549,12809,"Rüstungsprogramm 2015",50,5001,"Art. 2 - Komponente der mobilen Kommunikation","Wintersession 2015"
"134",16550,12810,"Rüstungsprogramm 2015",50,5001,"Art. 2 - Ausgabenbremse","Wintersession 2015"
"135",16551,12811,"Rüstungsprogramm 2015",50,5001,"Gesamtabstimmung","Wintersession 2015"
"136",16553,12813,"Mindestens drei nationale Zentren für Schneesport zugunsten des Breitensports schaffen",50,5001,NA,"Wintersession 2015"
"137",16555,12815,"Rekrutenschule. Keine militärischen Aktivitäten am Wochenende",50,5001,NA,"Wintersession 2015"
"138",16556,12816,"Die Schweiz braucht nicht länger auf den Atomkrieg zu warten!",50,5001,NA,"Wintersession 2015"
"139",16557,12817,"Keine Ordonnanzwaffen für gewaltverherrlichende Extremisten",50,5001,NA,"Wintersession 2015"
"140",16558,12818,"Emmen als Haupteinsatzstandort der Pilotenschule für den Pilatus PC-21 definieren",50,5001,NA,"Wintersession 2015"
"141",16559,12819,"Gleiche Sicherheitsmargen (Toleranzen) bei Radar- und Lasermessgeräten im Strassenverkehr",50,5001,NA,"Wintersession 2015"
"142",16560,12820,"Via Sicura. Rasche Beseitigung der Exzesse und unerwünschten Nebeneffekte des Raserdelikts",50,5001,NA,"Wintersession 2015"
"143",16564,12824,"Vollständiger Bericht zum Service public. Parlamentarische Vorstösse berücksichtigen",50,5001,NA,"Wintersession 2015"
"144",16565,12825,"Ermächtigungsgesetz zum AETR. Änderung",50,5001,"Gesamtabstimmung","Wintersession 2015"
"145",16566,12826,"AHVplus: für eine starke AHV. Volksinitiative",50,5001,"Art. 2","Wintersession 2015"
"146",16569,12829,"Verrechnungssteuergesetz. Änderung",50,5001,"Gesamtabstimmung","Wintersession 2015"
"147",16570,12830,"Elementarschadenversicherung durch private Versicherungsunternehmen. Abkommen mit dem Fürstentum Liechtenstein",50,5001,"Gesamtabstimmung","Wintersession 2015"
"148",16572,12832,"Voranschlag 2016",50,5001,"Antrag der Einigungskonferenz","Wintersession 2015"
"149",16573,12833,"Bundesgesetz über die elektronische Signatur, ZertES. Totalrevision",50,5001,"Gesamtabstimmung","Wintersession 2015"
"150",16574,12834,"Freihandelsabkommen im Agrar- und Lebensmittelbereich. Verhandlungsabbruch",50,5001,NA,"Wintersession 2015"
"151",16575,12835,"Vorsorgeeinrichtungen. Vermögensverwaltung",50,5001,NA,"Wintersession 2015"
"152",16576,12836,"Verlängerung der Anstossfinanzierung von familienergänzenden Kinderbetreuungsplätzen durch den Bund",50,5001,NA,"Wintersession 2015"
"153",16577,12837,"Komatrinker sollen Aufenthalte im Spital und in Ausnüchterungszellen selber bezahlen",50,5001,"Abschreibung","Wintersession 2015"
"154",16578,12838,"Heraufsetzung der periodischen vertrauensärztlichen Kontrolluntersuchung für Senioren-Autofahrer vom 70. auf das 75. Altersjahr",50,5001,NA,"Wintersession 2015"
"155",16580,12840,"Für einen fairen Finanzausgleich",50,5001,NA,"Wintersession 2015"
"156",16583,12843,"Aufhebung der zolltariflichen Begünstigung der Importe von gewürztem Fleisch",50,5001,"Schlussabstimmung","Wintersession 2015"
"157",16584,12844,"Internationales Übereinkommen zum Schutz aller Personen vor dem Verschwindenlassen. Genehmigung",50,5001,"Schlussabstimmung","Wintersession 2015"
"158",16587,12847,"Für ein bedingungsloses Grundeinkommen. Volksinitiative",50,5001,"Schlussabstimmung","Wintersession 2015"
"159",16588,12848,"Minamata-Übereinkommen über Quecksilber. Genehmigung",50,5001,"Schlussabstimmung","Wintersession 2015"
"160",16589,12849,"AHVplus: für eine starke AHV. Volksinitiative",50,5001,"Schlussabstimmung","Wintersession 2015"
"161",16590,12850,"Freizügigkeitsgesetz. Ansprüche bei Wahl der Anlagestrategie durch die versicherte Person",50,5001,"Schlussabstimmung","Wintersession 2015"
"162",16592,12852,"KVG. Steuerung des ambulanten Bereichs",50,5001,"Schlussabstimmung","Wintersession 2015"
"163",16593,12853,"Internationaler automatischer Informationsaustausch im Steuerbereich. Bundesgesetz",50,5001,"Schlussabstimmung","Wintersession 2015"
"164",16594,12854,"Internationaler automatischer Informationsaustausch im Steuerbereich. Bundesgesetz",50,5001,"Schlussabstimmung","Wintersession 2015"
"165",16595,12855,"Amtshilfe in Steuersachen. Übereinkommen des Europarates und der OECD. Genehmigung",50,5001,"Schlussabstimmung","Wintersession 2015"
"166",16596,12856,"Asiatische Infrastruktur-Investitionsbank. Beitritt",50,5001,"Schlussabstimmung","Wintersession 2015"
"167",16597,12857,"Für eine nachhaltige und ressourceneffiziente Wirtschaft (Grüne Wirtschaft). Volksinitiative und indirekter Gegenvorschlag",50,5001,"Schlussabstimmung","Wintersession 2015"
"168",16598,12858,"Sperrung und Rückerstattung unrechtmässig erworbener Vermögenswerte ausländischer politisch exponierter Personen. Bundesgesetz",50,5001,"Schlussabstimmung","Wintersession 2015"
"169",16633,12893,"Bundesgesetz über die Ladenöffnungszeiten",50,5002,"Eintreten","Frühjahrssession 2016"
"170",16634,12894,"Bundesgesetz über die Ladenöffnungszeiten",50,5002,"Art. 1 Abs. 1","Frühjahrssession 2016"
"171",16635,12895,"Bundesgesetz über die Ladenöffnungszeiten",50,5002,"Gesamtabstimmung","Frühjahrssession 2016"
"172",16639,12899,"Einen Sprachkenntnisvermerk in eidgenössische Fähigkeitszeugnisse aufnehmen",50,5002,NA,"Frühjahrssession 2016"
"173",16640,12900,"Freihandel zwischen der EU und den USA. Opportunitätsstrategie der Schweiz",50,5002,NA,"Frühjahrssession 2016"
"174",16641,12901,"Partizipative Ökonomie. Fördern, Rahmenbedingungen umreissen, für künftige Herausforderungen gewappnet sein",50,5002,NA,"Frühjahrssession 2016"
"175",16642,12902,"Medikamente, die aus Schweizer Universitäten stammen. Gewinnbeteiligung des Staates",50,5002,NA,"Frühjahrssession 2016"
"176",16644,12904,"Allfällige Kündigung des Freizügigkeitsabkommens. Kosten für die Schweizer Wirtschaft",50,5002,NA,"Frühjahrssession 2016"
"177",16646,12906,"Bundesbeiträge an die Stiftung Education 21",50,5002,NA,"Frühjahrssession 2016"
"178",16647,12907,"Recht der Lernenden, die Berufsmaturität über die integrierte Berufsmaturität zu erwerben",50,5002,NA,"Frühjahrssession 2016"
"179",16648,12908,"Bildungs- und Forschungsplatz Schweiz gegen Liga-Abstieg sichern",50,5002,NA,"Frühjahrssession 2016"
"180",16650,12910,"Reduktion der Lebensmittelverluste",50,5002,NA,"Frühjahrssession 2016"
"181",16651,12911,"Einhaltung des Arbeitsgesetzes in den Spitälern",50,5002,NA,"Frühjahrssession 2016"
"182",16652,12912,"Ausländisches Personal im Gesundheitswesen. Situationsanalyse und Massnahmen",50,5002,NA,"Frühjahrssession 2016"
"183",16653,12913,"Kein Schlupfloch im Verbot der indirekten Finanzierung von verbotenem Kriegsmaterial",50,5002,NA,"Frühjahrssession 2016"
"184",16654,12914,"Berufsbildung. Unternehmen Bund und Kantone genug, um das Erlernen anderer Landessprachen zu unterstützen?",50,5002,NA,"Frühjahrssession 2016"
"185",16655,12915,"Bisonzucht. Wann endet die Diskriminierung?",50,5002,NA,"Frühjahrssession 2016"
"186",16656,12916,"Transatlantische Handels- und Investitionspartnerschaft. Ökologische und soziale Standards der Schweiz bewahren",50,5002,NA,"Frühjahrssession 2016"
"187",16657,12917,"Nutzung bestehender Bauten optimieren, modularen und evolutiven Wohnraum fördern",50,5002,NA,"Frühjahrssession 2016"
"188",16658,12918,"Keine Praktika von über einem Jahr Dauer",50,5002,NA,"Frühjahrssession 2016"
"189",16660,12920,"Tisa-Verhandlungen. Der Service public ist nicht verhandelbar",50,5002,NA,"Frühjahrssession 2016"
"190",16664,12924,"Förderung des Schutzes der Flüchtlinge aus Syrien mittels Hilfe vor Ort",50,5002,NA,"Frühjahrssession 2016"
"191",16665,12925,"Berufsbildung im Rahmen von Migrationspartnerschaften",50,5002,NA,"Frühjahrssession 2016"
"192",16666,12926,"Die Europadiskussion neu eröffnen",50,5002,NA,"Frühjahrssession 2016"
"193",16667,12927,"EU-Beitrittsgesuch. Klarheit schaffen",50,5002,NA,"Frühjahrssession 2016"
"194",16674,12934,"EU-Beitrittsgesuch. Klarheit schaffen",50,5002,"Ordnungsantrag Reimann Lukas
(Behandlung der Motion 14.3219)","Frühjahrssession 2016"
"195",16677,12937,"Aussenwirtschaftspolitik. Bericht 2015",50,5002,"Eintreten","Frühjahrssession 2016"
"196",16678,12938,"Aussenwirtschaftspolitik. Bericht 2015",50,5002,"Gesamtabstimmung","Frühjahrssession 2016"
"197",16679,12939,"Aussenwirtschaftspolitik. Bericht 2015",50,5002,"Gesamtabstimmung","Frühjahrssession 2016"
"198",16680,12940,"Aussenwirtschaftspolitik. Bericht 2015",50,5002,NA,"Frühjahrssession 2016"
"199",16681,12941,"Entsendegesetz. Änderung",50,5002,"Eintreten","Frühjahrssession 2016"
"200",16682,12942,"Entsendegesetz. Änderung",50,5002,"Ziffer Ibis","Frühjahrssession 2016"
"201",16683,12943,"Entsendegesetz. Änderung",50,5002,"Gesamtabstimmung","Frühjahrssession 2016"
"202",16686,12946,"Energiestrategie 2050, erstes Massnahmenpaket. Für den geordneten Ausstieg aus der Atomenergie (Atomausstiegsinitiative). Volksinitiative",50,5002,"Art. 2 Abs. 1","Frühjahrssession 2016"
